Country Name,Country Code,Indicator Name,Indicator Code,variable,value
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1965,1679333333
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1965,1210058396
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1965,974650463.9
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1965,359379856.2
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1965,877720000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1965,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1965,243724533.2
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1965,41763183885
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1965,41973341059
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1965,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1965,154150000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1965,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1965,24795499686
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1965,70278594.43
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1965,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1965,15603032.8
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1965,1472036551
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1965,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1965,416926303
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1965,94386870181
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1965,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1965,187300336.4
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1965,4388937649
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1965,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1965,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1965,1.10872E+11
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1965,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1965,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1965,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1965,74298708607
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1965,41973341059
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1965,736568861.9
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1965,991047619
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1965,11966666667
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1965,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1965,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1965,884873949.6
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1965,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1965,2.81617E+11
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1965,1890769326
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1965,7.437E+11
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1965,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1965,15108207.43
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1965,8427777778
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1965,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1965,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1965,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1965,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1965,1.96628E+12
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1965,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1965,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1965,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1965,11334395471
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1965,1082857143
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1965,1311435800
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1966,
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1966,1399999967
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1966,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1966,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1966,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1966,28630474728
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1966,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1966,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1966,27268451114
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1966,10887682273
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1966,165444571.4
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1966,18651883472
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1966,302925280.8
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1966,433889831.6
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1966,6439687598
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1966,
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1966,340000000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1966,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1966,44405594.41
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1966,134173373.8
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1966,669191919.2
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1966,27062716578
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1966,132758395.4
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1966,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1966,51464435.15
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1966,157930041.9
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1966,61088384037
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1966,16480058705
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1966,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1966,7072641026
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1966,76720285970
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1966,1024103034
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1966,853268771.1
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1966,4532660182
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1966,220613582.4
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1966,5428518519
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1966,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1966,647305630.2
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1966,2888647978
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1966,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1966,
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1966,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1966,11931739859
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1966,983900000
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1966,3039834559
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1966,1.0354E+11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1966,2.06449E+11
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1966,2.5108E+11
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1966,7.35337E+11
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1966,2429309514
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1966,5278005612
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1966,4.44997E+11
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1966,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1966,28721062242
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1966,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1966,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1966,5.03753E+11
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1966,23487908901
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1966,9208524505
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1966,150603925.5
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1966,1.10046E+11
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1966,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1966,245849781.7
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1966,1.08573E+11
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1966,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1966,2126300573
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1966,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1966,44212353.7
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1966,69110000
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1966,8591517944
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1966,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1966,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1966,1390700000
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1966,228705882.4
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1966,1.70123E+12
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1966,2489845017
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1966,549950000
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1966,26551868885
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1966,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1966,368948600
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1966,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1966,4.13179E+11
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1966,4.71063E+11
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1966,58150899141
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1966,18851263751
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1966,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1966,40829285332
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1966,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1966,45865462034
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1966,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1966,3104034393
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1966,6789938673
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1966,
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1966,628893310.4
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1966,3980000000
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1966,73654870011
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1966,1096738065
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1966,658078969.5
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1966,1.05628E+11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1966,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1966,1164519673
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1966,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1966,914285714.3
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1966,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1966,14469078.18
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1966,3928908381
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1966,2391486978
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1966,1.15239E+11
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1966,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1966,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1966,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1966,1.3004E+11
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1966,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1966,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1966,1751470588
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1966,1.19199E+11
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1966,4.48172E+11
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1966,56698866.02
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1966,2.62726E+11
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1966,968440149.5
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1966,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1966,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1966,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1966,2876395613
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1966,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1966,900264583.7
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1966,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1966,24320000000
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1966,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1966,4.28834E+11
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1966,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1966,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1966,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1966,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1966,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1966,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1966,266533659.2
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1966,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1966,260394792.1
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1966,3143538482
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1966,8.76223E+11
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1966,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1966,164206537.6
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1966,702296184.4
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1966,6366792664
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1966,606671444
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1966,22867203317
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1966,8696460205
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1966,906811943.8
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1966,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1966,5863733231
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1966,1.70991E+12
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1966,67768132.18
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1966,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1966,6561108778
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1966,928833000
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1966,6113607728
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1966,6371459304
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1966,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1966,390973233.3
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1966,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1966,17027356696
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1966,3170500000
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1966,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1966,5135387846
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1966,465888888.9
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1966,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1966,
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1966,1.66657E+12
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1966,215659455
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1966,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1966,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1966,124525702.9
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1966,62476963477
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1966,1723000000
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1966,1246908374
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1966,1096432771
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1966,375479849.8
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1966,929520000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1966,257374455.8
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1966,45064561240
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1966,45290888059
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1966,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1966,190350000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1966,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1966,26971486546
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1966,76858462.83
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1966,16443034.56
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1966,1342287557
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1966,432794922.5
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1966,1.03328E+11
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1966,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1966,216136263.9
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1966,5279230817
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1966,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1966,1.21584E+11
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1966,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1966,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1966,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1966,62476963477
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1966,45290888059
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1966,723735635.5
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1966,1040952381
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1966,14100000000
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1966,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1966,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1966,925770308.1
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1966,3.09763E+11
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1966,1809183975
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1966,8.15E+11
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1966,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1966,16099865.83
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1966,8781333333
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1966,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1966,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1966,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1966,2.13335E+12
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1966,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1966,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1966,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1966,12354995063
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1966,1264285714
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1966,1281749500
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1967,
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1967,1673333418
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1967,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1967,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1967,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1967,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1967,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1967,24256667553
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1967,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1967,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1967,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1967,30397580916
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1967,11579431669
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1967,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1967,178297142.9
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1967,19992040788
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1967,306222000.4
